1.500000000000000000e+00, 7.424895551527959014e+02, 1.331463322390243142e+01, 1.976000000000000156e+01, 4.575898979279659606e+00, 6.108910729397397432e+01, 1.546824391039026025e+01, 1.143768739975570297e-04, 2.298489333475033417e-04, 9.519999999999999574e+00, 1.522607652639728748e+00, 2.142646971764347370e+02, 2.289787049499991767e+01, 6.714675664198921537e-07, 1.349364589763202445e-06
2.250000000000000000e+00, 3.255200704759406563e+02, 6.598449986668335931e+00, 2.189795918367346772e+01, 4.750309561330997354e+00, 4.726522656962836777e+01, 6.704939267485868548e+00, 1.116204170983792271e-05, 2.243096257302119924e-05, 9.720000000000000639e+00, 1.889550372279463319e+00, 2.214366251225727353e+02, 2.586297754259706494e+01, 5.897504706808831259e-15, 3.324441113803247357e-15
3.375000000000000000e+00, 1.455221653915154434e+02, 2.930957723910930124e+00, 2.328000000000000114e+01, 5.502412041485706951e+00, 5.861055774946733266e+01, 1.163506995526615739e+01, 1.435296326235402388e-14, 1.447275845271506123e-14, 1.116000000000000014e+01, 2.421966530682652330e+00, 1.990450996762396016e+02, 2.564189448347494960e+01, 5.787585220673463863e-07, 9.612437465456553223e-07
5.062500000000000000e+00, 6.412810053164625401e+01, 1.177243004502404933e+00, 2.548979591836734571e+01, 6.176668314857686859e+00, 4.452634625318621886e+01, 4.539912123097322727e+00, 4.331844425223608012e-05, 8.683339178735975715e-05, 9.679999999999999716e+00, 1.517402437749689081e+00, 1.588813867151298496e+02, 1.611647929676251678e+01, 2.011417672349580311e-06, 3.068906811081530940e-06
7.593750000000000000e+00, 2.877713166030093461e+01, 6.355659393097563559e-01, 2.716326530612244738e+01, 5.938672592337200129e+00, 4.723626414744109070e+01, 5.627904385931327802e+00, 1.864641971280889130e-05, 3.747138323528030303e-05, 1.272000000000000064e+01, 2.279396323531327262e+00, 1.030607355377694176e+02, 7.717262781915120939e+00, 2.529532139305956700e-14, 1.246248035177265216e-14
1.139062500000000000e+01, 1.275582416881449710e+01, 2.584213317811452360e-01, 4.294871794871794890e+01, 9.578742412449292587e+00, 3.391102250606274993e+01, 4.311394675415648692e+00, 2.748920580563662974e-04, 5.524162719718939173e-04, 2.575555555555555642e+01, 6.099863182949959217e+00, 5.416776908222528419e+01, 4.822908708319093130e+00, 3.275307756211986913e-07, 6.581977165714231211e-07
1.708593750000000000e+01, 5.656549423184905834e+00, 1.270906058374739467e-01, 5.428571428571428470e+01, 1.640359559103015386e+01, 2.140431454648304310e+01, 2.466922875986871766e+00, 3.666423573349675551e-05, 7.367954007954690473e-05, 3.047619047619047450e+01, 1.111049507624864141e+01, 3.081271251388210786e+01, 3.455744765893014048e+00, 3.394338934925826556e-02, 6.820824697958503824e-02
2.562890625000000000e+01, 2.496371415902944868e+00, 5.075599742810193299e-02, nan, nan, 1.285469895306379584e+01, 1.121157014080524483e+00, 2.090755904646357630e-05, 3.918909589439202324e-05, nan, nan, 1.394737701664637086e+01, 1.655695335272184376e+00, 1.192842510684386133e-02, 2.173408028313938284e-02
3.844335937500000000e+01, 1.120357406489299823e+00, 2.361714790852584636e-02, nan, nan, 5.620360734921105106e+00, 6.305858942674285039e-01, 6.727706797864812377e-03, 1.348240736113195774e-02, nan, nan, 5.624422328369041324e+00, 5.718676745110182758e-01, 1.839798779517059224e-01, 2.262983325718749272e-01
5.766503906250000000e+01, 4.988323432549299774e-01, 1.014286600887384475e-02, nan, nan, 2.558877224241608239e+00, 2.420425652983246856e-01, 8.066530468092969475e-01, 1.071369158847987002e+00, nan, nan, 2.258213461336540107e+00, 2.688245213537423517e-01, 1.807987642729949496e+00, 1.480881433981721562e+00
